payment_id,c_id,is_default
55629,AEFB77PKUW27WZXQPPFMFM4MQPDQ,1
55630,AEFB7BNYYKBZPDPX7G3Y4OG7EITQ,1
55631,AEFB7FGM5ZIR5L55MX5B3SEKSEUA,1
55632,AEFB7MZVD52PL2SBUKBAI4HHQ6MQ,1
55633,AEFB7X5T56IIB35USOZ6LV7L3LAA,1
55634,AEFB7ZVEQKSQFD7QKJ36NZ2D34SA,1
55635,AEFBACGLZN3ETEV76EUSJACTC4XQ,1
55636,AEFBADFMAYLY7LQTIC2PGZDNK2UQ,1
55637,AEFBAFDOKOYXOSMRLUHVYUXFYFWQ,1
55638,AEFBAKSIZR635R27ZYJFMYFHOWVQ,1
55639,AEFBAM2RZXDA7RMG4CKVYHUJDPDQ,1
55640,AEFBAQ5SMGYSLP26E5NMUTQ2EGLQ,1
55641,AEFBBFGOFWPX6W7QQMTFKKPRRDKQ,1
55642,AEFBBOZGWSSGZ7TWGOGGKE3G2HPQ,1
55643,AEFBBSWUA2SAYPIVC75TLWP6ZCPA,1
55644,AEFBC37ZK726JOMIH6DKVJR26K6A,1
55645,AEFBCB7W6E7ICZD3OHH74BPKV3AA,1
55646,AEFBD6DCHE3LVH7PM3TTKO2JECYQ,1
55647,AEFBDCYT4NAUT76IASAAP7BCFA3A,1
55648,AEFBDHZSFS37MYY43ONTVY2KQJ3A,1
55649,AEFBDO2Y2JH56ZFYBNQWSUWQZBNA,1
55650,AEFBDOC4VOILPXZDFLFTZQOKRLOA,1
55651,AEFBDUTX7WSQSEUCTS3MXTX3LPGQ,1
55652,AEFBECI6B5SW4PAXYWQXB7FXCWTA,1
55653,AEFBEDY74O622CA5BH4KVQ353JOA,1
55654,AEFBEKOZZZCTQ3L52D34HIC6P4MA,1
55655,AEFBEKPQINH4PUF77XMETJ7YPHAQ,1
55656,AEFBEMXU3NT6BGLB32MKSHSKHXFA,1
55657,AEFBF4BUOZQOI3ZLM5TYGBTTNLIQ,1
55658,AEFBF64A5ZXBKOAOMUDVYID53CTQ,1
55659,AEFBF7W2LI32EE5R6SC5BJKPWD5Q,1
55660,AEFBFHA7DWIUH3RLDK2FVX5GBKCQ,1
55661,AEFBFLYYTD4VNX2IYNL55RW6NCJA,1
55662,AEFBFNJ262U4WZLQIROWQEYWOOMA,1
55663,AEFBFNLKHRAEKEPQBUOFHKT3AHVQ,1
55664,AEFBFT4T6YAEMUVZ3N5GTKPMEVYA,1
55665,AEFBFTIAHGEAGJKDQEP5LIQKAZMQ,1
55666,AEFBGJLIR6Q6EZ7WEG6TPOLCENMA,1
55667,AEFBGJU3343DFRKO2QHAC7CDVMDQ,1
55668,AEFBH6JNRWAGW4QTFBQF2GSZSE6A,1
55669,AEFBHLY7O4KDOKJT6RVIBZBKC6UQ,1
55670,AEFBHNRPEFSHVHRGEGD5P6UD74JQ,1
55671,AEFBHTXMAIZSBAHDYPTDBRK447RQ,1
55672,AEFBHUYRMDZPTH25JSEPLGZPHVUQ,1
55673,AEFBHVN62XJQBXQACK2HERF6EOWA,1
55674,AEFBI6Y2FBD2YLLPR7QJTH7ZE6KQ,1
55675,AEFBIHNX5BACHZNNMOUR2NNXEJHA,1
55676,AEFBIIEFYYMKIQ2QV2KXLZD3HUIA,1
55677,AEFBINX47E2YWER4OABTY4U7VOHQ,1
55678,AEFBJ5NOAJ6WY6AHIBMJKDZ6HYYQ,1
55679,AEFBJ67AG4POI33CMTMK4OZPCFCA,1
55680,AEFBJC2PYBH5RMPRUUFDWHTTY6QA,1
55681,AEFBJS2P3TGWXKIYZB2YSBYOI4EQ,1
55682,AEFBKAFULXBLXRPDDQ627QH7YYXQ,1
55683,AEFBKLDFESWF6O324WB2L2A2SETQ,1
55684,AEFBKOJPXOVL2W7GWWXQ455ES5OQ,1
55685,AEFBKPMSZ54MWT5VG52NIBG2IEDQ,1
55686,AEFBKQH5RPIZTPZQSCOJ66AHIEQQ,1
55687,AEFBKV6T3PFLQEOYSYXVNVBK2PWA,1
55688,AEFBKXEMF6Y4SR3XUPJ532WRQYDQ,1
55689,AEFBL5O3MFAISGEHBVYHOB3GILWA,1
55690,AEFBLKC6Y2EKEGIB4H56C4FDNNCA,1
55691,AEFBLKHMVB4OYEO4LSMCEY2EDLHA,1
55692,AEFBLUO2QJZIFAYPFZRTESW26L5A,1
55693,AEFBLXPEIZEPPJM5ETS3DVZHDVOQ,1
55694,AEFBLZUNE2EJZ2RNOYE45BT4WQMQ,1
55695,AEFBM36DHROPIUUKSBWRV6ECWW5Q,1
55696,AEFBMH3SUPMCYYEYY5OW3HM6R5KQ,1
55697,AEFBMHVQRFSEZ53QC7IH3O7Q42UA,1
55698,AEFBNNDMBSI4D327QRS3NH7ECLWA,1
55699,AEFBNNQYJELIVH7LKMD572SU44XQ,1
55700,AEFBNQMHLHPZM2HZLBHZLQ2YTOGQ,1
55701,AEFBO2BMXWN7CUWMRWUNYP4ABA6A,1
55702,AEFBOAN5LVDO6BOPYF6Z2WPNPWTQ,1
55703,AEFBOEOXSNCWNIJ5SFTL3GKVX4JA,1
55704,AEFBOH45W5GYSESNWZ3ZQR5AC5ZA,1
55705,AEFBOJ7GCLOYMHAWOQ7R3B2JQY4Q,1
55706,AEFBOQA27KZ7ALUYTQCKEI4BNSTQ,1
55707,AEFBP37TDQZTVWASQAXHP2LVDPOA,1
55708,AEFBPN3JEMJTNYCX46IJQM2CE77Q,1
55709,AEFBQ24UXWTYHPHKFEIA3F5RP3VQ,1
55710,AEFBQ3FZ6J7OHMBROMGU2VOZGIAQ,1
55711,AEFBQNPW45PS7HT4S2K2CXJ7QD4A,1
55712,AEFBQUWTU5FW2MEKB455QBYN4ESA,1
55713,AEFBREPSFUCPACEAHDWBTZVA3YZQ,1
55714,AEFBRLALH2D3MJ4XVVRE72ADG6DA,1
55715,AEFBRMFGF2XDY4X6QGL5KVU3MILA,1
55716,AEFBRMLSH6Z6YHRR47IRJ5SS4EHQ,1
55717,AEFBRPYJMZRLHWUS2PYR73F7E4PA,1
55718,AEFBS2TX2HHHSYFOYNGJEDGMA5GA,1
55719,AEFBSCCMW7WEOMELRTKBZGSJKKVA,1
55720,AEFBST2TNE2EXYGUOMCD3HO342CQ,1
55721,AEFBT7PTW43RU5N5HZE7SVEDSFVQ,1
55722,AEFBTGNDS5VKQSHC7IHQFFO2OP2A,1
55723,AEFBTIZRV5QKEIUIN4KZ6BIGJVIA,1
55724,AEFBTLZBZDZQVMIVSX46O7YUISUA,1
55725,AEFBTT2BTIAVM2TAZ62ERDVAM34Q,1
55726,AEFBTWPOEYPRDLJYWELJRVZBSY3A,1
55727,AEFBU5BIZ7LLAJAJB3ZK3QTD56GA,1
55728,AEFBUKNIFV3W45A4QD2PQYMGKYEQ,1
55729,AEFBUKRVMAWCAXPVHTS4CJHO4U2A,1
55730,AEFBUTQRBI36IQAFC6DZ2UKSFTEQ,1
55731,AEFBVB6GT73BO5AKZOEBRR5JI5TQ,1
55732,AEFBVSSH3DMNXZB6WL756AXAHA6Q,1
55733,AEFBVWTXNR5VPHYACQMAZ53EYGEQ,1
55734,AEFBVZRT463OXB6JIBTMTJX5QJSA,1
55735,AEFBW6NOXPLH7TBSYOWO4K3UE7HQ,1
55736,AEFBW6X5EFZLVUQ6J3EVNQ7ONF7A,1
55737,AEFBWESAXJPKNGW7OFG2B4N35ONA,1
55738,AEFBWW75TBL5GJSZC7U7CJ6GKGQQ,1
55739,AEFBX6BYKPIKSYIG7AHMEI6UADNA,1
55740,AEFBX7L34C6SQIWETIFOEJBA4YVQ,1
55741,AEFBXVQYWZD3VMVWOIT7LC2ABLVQ,1
55742,AEFBY4VHFFDJHL3J65DDUWZUBXJQ,1
55743,AEFBYGBECJHRKIR6HFJ3U6LFQM3Q,1
55744,AEFBYGOMTZXUDTPILAFBIA5EDV7A,1
55745,AEFBYRTKK4TIRATC6J5JGGKFU4QQ,1
55746,AEFBYUO2OENMI3F5357JEU7WG5WQ,1
55747,AEFBZERUOJWPBZMRJ3RV2WGV3RYQ,1
55748,AEFBZTV7RISFKGN5UYPFI6HN3HNA,1
55749,AEFBZXPBK26Y6FUA3WJC2XVDZJXQ,1
55750,AEFC2BQPU7PVTPEEQ3ZKD3Z4NLBQ,1
55751,AEFC2FGGP3XDUTDCRHRLANUANOZA,1
55752,AEFC2RFE6GEUPAN5J6VKZVR3HD6A,1
55753,AEFC3VPZKMQAG4CA6W3YQYG7CUUQ,1
55754,AEFC4A2K3L64C5LJHY3E6KFM2DRQ,1
55755,AEFC4BAA4JAI2K53ONXPJATCO4JQ,1
55756,AEFC4KDUW6AS5FMDNTZEIWDB4E7Q,1
55757,AEFC4VVEEFSPNJXKYPPQV7RXBUYA,1
55758,AEFC5HOK5JKXTKL3I5PAU2DODQVA,1
55759,AEFC5NR365DYX6Q232QNJUKPQOCQ,1
55760,AEFC5O3D6DMTYC6QJBRXDT2SHFDQ,1
55761,AEFC6O2SDXL7M7RMY2XXV2KB33CA,1
55762,AEFC77KVNQ6ZK4NJEY46H4TMA57A,1
55763,AEFC7TUYOR6SZQM7YFMC54LMRULQ,1
55764,AEFC7VJ57NPYLS3FNXLEZZGFH6BA,1
55765,AEFC7YM6UQUCFOSHZ3PWOIPVV7QQ,1
55766,AEFCAC3KCWFJRHC4YBWIAF62KLWQ,1
55767,AEFCAMHRYX2KX5E6JZD5DRZQHVKQ,1
55768,AEFCAMPEUW6MB6DCBCOGM2CIX6OA,1
55769,AEFCARSZWCKHJU4XD4FHICIXE4SA,1
55770,AEFCB2D4IGAHSD72AT2DVWNH427A,1
55771,AEFCB6AWEWAOPFBBVIDTQXUCZ24A,1
55772,AEFCBDJLGMREZFOOPQ5PYNDCDI5A,1
55773,AEFCBMMKTHND3MN3P3UUQZYEZRKQ,1
55774,AEFCBNFYQ3NZ6S5BIN3WQ663MGIA,1
55775,AEFCBOWUFTMIF4BIDCQWEOBONZRQ,1
55776,AEFCBPFB7PSYVMR4IY75UWDW4ICQ,1
55777,AEFCCQGHMRX7AIHXMEJN6UWUHFLA,1
55778,AEFCCRMRJQVN4ARJAF57UQTXLMHQ,1
55779,AEFCCW7UXSCQN5BXAVT4QUPDCNOQ,1
55780,AEFCD6XWYPOTO2GKO25KO3HYBTJQ,1
55781,AEFCDLG3HBUXMKX2LTERE7TJNZ2Q,1
55782,AEFCDYKSPFLKH7TKCD4UM3WQKJ5Q,1
55783,AEFCE4UE3OCWNOZY2NZVV53LFF6A,1
55784,AEFCEHFGTI6YOSM7BRXYTFRIIQHA,1
55785,AEFCEHTIWZRXXYYNOOJRFUVPSFTA,1
55786,AEFCEJDCETFYNWB465LKQ7CEBGPA,1
55787,AEFCEKSV2THSKNMCMF5B6XXSUOXQ,1
55788,AEFCERJ7W426UC752E3J2HB5RAPQ,1
55789,AEFCF7YW2T6SNLMQSNUBBBNG5THQ,1
55790,AEFCFAEKRY77HWD3HCICNTIZKIIA,1
55791,AEFCFLOPIKX4DLMVGUPQSJOBZ3GQ,1
55792,AEFCFPZKL5NIJ53FKLFDWGO2OEUQ,1
55793,AEFCFQEWFVTBS6WE5OSM37XMYSCA,1
55794,AEFCGTNAPSYFMFQXEGDNUOSPULPQ,1
55795,AEFCHDW7EUAKKWC37C5C563R6B7A,1
55796,AEFCHGBZFUDQQ36INJU46IXGTAMA,1
55797,AEFCHMMQN65UAI3ULRPGIFBM7DUQ,1
55798,AEFCHSYELRTBQQODQH5UDEP2AZCQ,1
55799,AEFCHT6OR7HRQW62DOB2PBC2OUAQ,1
55800,AEFCIGAV2ZCQSR6J7VVBUTFJXPPQ,1
55801,AEFCIKVLECF2KSXS3CU4ECHM7AGQ,1
55802,AEFCIYW35Z2XZCELTY64HMSCF6YA,1
55803,AEFCJ4QCUFCTMOED4WTVOZEZJSVQ,1
55804,AEFCJAB3SOSBAGTVRKETVU6OQ3YA,1
55805,AEFCJH3OI4OXTPZMU2TPO237J5TQ,1
55806,AEFCJQGVU7JCV23RPDRW53STTYIA,1
55807,AEFCKMAHX2TRFILZYZRV3VBGNEWQ,1
55808,AEFCKOF6PEFAHQ6SDFQ6BLP5U6FQ,1
55809,AEFCKQ3EPQVN2UOKXHUD32Q437JQ,1
55810,AEFCKZPAMB73RAJ3GDRGN7DUUI2Q,1
55811,AEFCLCA5UIUCD3T4E2ANBW5YAF3Q,1
55812,AEFCLCYA47NCFRC2VVCG4K2GWPFQ,1
55813,AEFCLFDXZK63MHPDOAH4DS25QEQQ,1
55814,AEFCM7MDYO7XMKMU6WTRVQEFHZMQ,1
55815,AEFCME7PDZSO3L6DISWDROTD5HYQ,1
55816,AEFCMMHNMN32HP7ZFPYPO7PZWZHA,1
55817,AEFCMMOSYWMNWVGQ7FDXZVESPDWQ,1
55818,AEFCMMTF466R3SYX4DMIRS5FONJA,1
55819,AEFCMVSB5SMECWMYZUMG7DO4LMMA,1
55820,AEFCNG5GPGHIVXHDSGHEKUDZEDLA,1
55821,AEFCNLSCVPI4AZZ55HJM2IVVKJ5Q,1
55822,AEFCNUZKARP2I2NTR7RZWCQQ2UZA,1
55823,AEFCNYE6PSY3K2PROYZHRCG6PCMQ,1
55824,AEFCOE3KUOEMH3MMKJZCHMYC55PQ,1
55825,AEFCOLHQNQ7MJC2DRAWBZ4T2WIVQ,1
55826,AEFCOOTLNVGKCC7U2NLFXW5CHRWA,1
55827,AEFCOT4XBKCR23NTGWL5TLTD6WPQ,1
55828,AEFCPAEDMKOXAQLU5WV6I53334QA,1
55829,AEFCPJXXMQ2WC45WQZU5Y26RYR7Q,1
55830,AEFCPLJNYW7XT4USGEGS7VDQBITA,1
55831,AEFCPO534C5Z2HVR4YABBRSOOTIA,1
55832,AEFCPOHUWS3WTHVV5IGHSONSTY7Q,1
55833,AEFCPXXU75ZQYO34LWUHAHGRURKQ,1
55834,AEFCQMUNZLFKHMQAGEBGW43KEQHA,1
55835,AEFCQO7VFIJN3YTXVI5UD62OKLBQ,1
55836,AEFCQPLKI2QOCK6MW22SKS3PGG6A,1
55837,AEFCQUBCK744DM4ZZNIA2IC47NHA,1
55838,AEFCRFJUVSSIG434T5INJTF4DUXA,1
55839,AEFCRJPSI6OMOURLKPTDP4ASM6VQ,1
55840,AEFCRKXBTAQMHXSYUNXG6ETCMG4A,1
55841,AEFCSAVHLXWHMQA2DVWEI7RFPXWQ,1
55842,AEFCSHB5H5OHCNOUYWI7H4JMQT5A,1
55843,AEFCT3T2M3XR5OKN5SNB7EDR5PEA,1
55844,AEFCT6W242ADHKFVOAVHVRFIP4AQ,1
55845,AEFCT6XYAH55FGARKYCZAE35KJUQ,1
55846,AEFCTFSXAOJQ22DV2S6TSOTGUGYA,1
55847,AEFCTJKV2BDNO6ANHVYD6JI3JAEA,1
55848,AEFCTROX6RDO3JN7RS7E34A2A63A,1
55849,AEFCTSBQ7OBHU5SOO6NSU77ZISVA,1
55850,AEFCUADBAPW75XB6ZZCZCPJ53LDQ,1
55851,AEFCUVIXLGRMQ5IX66ZLKWUOTIHQ,1
55852,AEFCVBYPGJDJVZJ6ZAHSW3MZQ3XA,1
55853,AEFCVHQ5WFA64ANIDEXB5G73F3EA,1
55854,AEFCVWNPHAHZURPBPKT2QYL26ZIQ,1
55855,AEFCW7GDDANF4YX6RKYEEORJB76A,1
55856,AEFCWDBOJ75LVSNG73C7JU5NZKAQ,1
55857,AEFCWFGDE6LN3QIZJCZWWSHYCTSQ,1
55858,AEFCWZE5PBHWNV7FL7TVUPB3UUEQ,1
55859,AEFCX4I7GLJNBG4XGRCMTW4MLIZQ,1
55860,AEFCX547RTEONARVJOM7AJU3EAXA,1
55861,AEFCXESTVEAWICUIDAES75MJ7NZA,1
55862,AEFCXFOQFQTZFIPFHAZQAW5EBQJQ,1
55863,AEFCXPYG7IGUXXHV635Q6VOIGLQQ,1
55864,AEFCXXA5EJUJHZ4B7BEYGOUCVF6A,1
55865,AEFCXYOQIWEZIE2SIRFTF4PP3J3Q,1
55866,AEFCY5VNA7HWF5LNZ5ZLCOYEKDNA,1
55867,AEFCY725ZUAUEF53DMXVRJDAAMBQ,1
55868,AEFCY7B5ETW2DIFO3FOECPVA4J2A,1
55869,AEFCY7DLYFMUQV4WCGDPI2XYEJQQ,1
55870,AEFCYESYV2ZRUS3ASHFFN2W3FTKQ,1
55871,AEFCYKY7E3QFDHVXW6T7NROBD24Q,1
55872,AEFCYMCA2CN4VRYMO6QJM37RND3Q,1
55873,AEFCYMTTBJOXGPWKYDIBWEFQV24A,1
55874,AEFCYPR64VSH5IJPPCKPR7T2SMFQ,1
55875,AEFCYTBUTJRUGWIPM5NNAG4EFXSA,1
55876,AEFCZCGPVNJFQ6SFWOWPV7M7KDXQ,1
55877,AEFCZTEQX4YI6IM7DRNMOKSZRHDA,1
55878,AEFCZUO2VZYSVIT6GMO6ZJ4VXARQ,1
55879,AEFD2NHNKWONTAHL7V6RYPGR4UYQ,1
55880,AEFD2OENH6KY6PRSHLG55JO3KRWQ,1
55881,AEFD2SOVHFALYKQLOY4ZFUJBIUIQ,1
55882,AEFD3COX3YE6VXHXUA4AUOHHIWBQ,1
55883,AEFD3LFBPG3443FSFVZYATYWYXFA,1
55884,AEFD3PI3CUEEMD3DNUW3AELBPDOQ,1
55885,AEFD3RODKL66X7Y6A3BBJ26BKXBQ,1
55886,AEFD3RZD3BDLADI374LUDLTTZTWA,1
55887,AEFD3USN5LAEMQF62QPRB74N33XA,1
55888,AEFD3YG4GQH6FARSOIC34QAMZ7LQ,1
55889,AEFD4BWCWF6RDXERGMZG6E7QDN4Q,1
55890,AEFD4IK4C245L44E2VU44Z4M2IDA,1
55891,AEFD5M6X5INXD7ESOMS7GVZ7YSHA,1
55892,AEFD5UUH7EARRMDTT5Y6LAKJCKJA,1
55893,AEFD64FC5Q2F4ALJGKNVD3ND6IGA,1
55894,AEFD65IU4F5DJ5LOMJJBBQ44N67Q,1
55895,AEFD6LWAI7UCLL5WPPZAVKVFMBZQ,1
55896,AEFD6YPXF2Q3Y46IVMYSA6ISMXBQ,1
55897,AEFD7F3FL52JYUMLMC6BJIMNLUZQ,1
55898,AEFD7M2CU74QTSHKMTEK5UACASUQ,1
55899,AEFD7NVI77MRXXAP2PV6LTD2NB3Q,1
55900,AEFD7PXVWVOA2NVXVW7VVQIEJSUQ,1
55901,AEFD7UQOXAMTH5PIOGTSR5FIDY4A,1
55902,AEFD7URYMEZ6QSVAWJIDB2HN6FXA,1
55903,AEFD7V2RNO42THC2IX46ULWYS7DQ,1
55904,AEFDA4XVSPFSDF6VAROM24BUMCIA,1
55905,AEFDAJOFOA3EHKTKM2GWJMUBS45A,1
55906,AEFDATWLJ42H2OVF7AMQWDQ5HTHQ,1
55907,AEFDB2Y7746BQJ4J3UJ4R37XL3KA,1
55908,AEFDBAXMAWC2XFOL7IDCJWU3YCGQ,1
55909,AEFDBI3YD7KVGVLJMJFTXD7YKLCQ,1
55910,AEFDBKNP2LCSDBG5NCCZC3BVR27Q,1
55911,AEFDBSXEJJZAHDC6KLHMSFTNCOQQ,1
55912,AEFDCFJBVVIEUG62Q7Z7ZYT42NZA,1
55913,AEFDCINY37MZTCFLTR2LNIK7T4OA,1
55914,AEFDCYHZASFERKAW7N4A5XQKMFUA,1
55915,AEFDDIVZYZH2YOTTE2R2SODE3QNA,1
55916,AEFDDNFLSI5D2HDEVZHQ6PWEUPKQ,1
55917,AEFDDVEZXJOKNRRWE4ATLY57KUPQ,1
55918,AEFDDXF5C2BGNFNY4YSCDZASDOFA,1
55919,AEFDE3YBW7VIWK756EKLWDRPSR4Q,1
55920,AEFDE4BHSWDM2J4SLKT4NESADCYA,1
55921,AEFDEDLJ6SCFK5G3SH4L5HTRD2QQ,1
55922,AEFDERXZ3YHPWXKZ24RSSPFVUU7A,1
55923,AEFDEYYFQRX6BFJCEIY2TT65JBWA,1
55924,AEFDF6CNA7MXTZKDI3J6YA2X7LAQ,1
55925,AEFDFAMNTA4YAHLDKXCVXBR66YOQ,1
55926,AEFDFEWUIZ363TKHADIMLGVK5FSA,1
55927,AEFDFF6XNXPONRLKAD7NSTUF5VVA,1
55928,AEFDFGVMKDEDFO3Q7JKFG2XCUKDQ,1
55929,AEFDFSNF5MB4ZPHPWLLOPQL2DMIA,1
55930,AEFDFWI74RPVD2FAOZCH6ORS62EA,1
55931,AEFDG2LM3ZQYI5UOKGMS6DLJTIYA,1
55932,AEFDGDHHICH32ABDMVRRE6WVOJ2Q,1
55933,AEFDGIRF3LYGCBIDRYDTH432OCSA,1
55934,AEFDGIRM45GV6B3LDEQVPZT4BJOQ,1
55935,AEFDGPQQ2U3ONVNPUEN5W3RNMQEA,1
55936,AEFDH3MXDWTSU7D5NAVGVJXOJH6A,1
55937,AEFDHDYUZLVR2BNE4Y7D2X7UVRJA,1
55938,AEFDHETJVGEZSTRKB52RV5OIR33A,1
55939,AEFDHOSHMPPXFLA7MYRORSVWHVUQ,1
55940,AEFDHQZ2T7KWVRRAAFMQ42ZZ66XA,1
55941,AEFDITGDHTRXCRGCAEZAY3RYLVSA,1
55942,AEFDIU76QETMAI2FNAYWART6GVXA,1
55943,AEFDIVNWWBP2IEEPXCTIRWCIPWSA,1
55944,AEFDIXQ35CL3DY7E5UOCCTSVISHA,1
55945,AEFDJ43UHTOQ77UEZ6TVUT6VSVXQ,1
55946,AEFDJKRBEY26FDPKFID22DUUC4YA,1
55947,AEFDJPGM6K65MGJWEKLPCWO745UA,1
55948,AEFDJPV4PNPXSJPMO4YSATJ3CMCQ,1
55949,AEFDJSVY6ZKO7A575XDYOSDWR4RQ,1
55950,AEFDJZJOP2JS5OHUZZIFP5RQ6KEQ,1
55951,AEFDKDCYHTNEKYIQ7KG7Y7RDZCLQ,1
55952,AEFDKFR3GCS54QV5MDOQNIS72AZQ,1
55953,AEFDKG35IS5BT2KII27LJUJ3IV3Q,1
55954,AEFDKG55QLRES3TZQG5IRHKE6O3Q,1
55955,AEFDKMEC453O7BX54MYHWSYWSOLQ,1
55956,AEFDKOJ7FMCQTNE4BYILKTYP3CBQ,1
55957,AEFDKT57XC5ZICF2OC2HAS563WPA,1
55958,AEFDKWCNO6USA7OA5WUTB2ASGGZA,1
55959,AEFDKXN4ELXXBMQWQE23EXFG4O6Q,1
55960,AEFDL2QNXWS4RCU5Y6JZXOBOYFIQ,1
55961,AEFDL4CLV5RJUGWBN2B76U32V3FQ,1
55962,AEFDLB7HCDJXECDFBQPA264NOT4Q,1
55963,AEFDLG5HHK2NUBGEPEBDJFLTSU5Q,1
55964,AEFDLV74LANPLEM2RZAOAMKEITXQ,1
55965,AEFDLZQ2PQBTHTNCUCIZSQM4BOOQ,1
55966,AEFDM67XI7ZFAFGKQB3HSPLZ4AFQ,1
55967,AEFDM73AIHQBHJEQ7GWKXJTGFRRQ,1
55968,AEFDMC2GRKFUJXFVLYY7SIGLW44Q,1
55969,AEFDMCHFHHU3VZZIEY7UJ6FLSWUA,1
55970,AEFDMG2NW6CIWA5D2NQ3HYDVC76A,1
55971,AEFDMHEQUNV4VXQMIMEDPWP5FQYQ,1
55972,AEFDMWCFMH4TXUEVWM6JYTSLQ3JA,1
55973,AEFDN5XK6XVRRAGA4XRUQP4LM7YA,1
55974,AEFDN7DJ2LVDOQ5ZWLKIG77JTOQQ,1
55975,AEFDNGVCX4MYIJAKDSGCMHZH3G5A,1
55976,AEFDNJSBDLWW6AKP6KFKKQNOUJUQ,1
55977,AEFDNLW6JCQ3JIV64DYBZJGG7TOA,1
55978,AEFDNT7EFIIBTHYRHBABROTJISUA,1
55979,AEFDNZHFKSCMAUC6HNINTQWHGQ3Q,1
55980,AEFDOAK7EFY3MJRSNF33YUAO5OYA,1
55981,AEFDOBPXYLTQCNF7MIJP6WNQU42A,1
55982,AEFDOGUPY2YGHXMZ3WBEY4YIMS3A,1
55983,AEFDOVEV576YZFSHARZT6OEPBBKA,1
55984,AEFDPO63TYUJTMMRKFLUNOLA7QLA,1
55985,AEFDPOL4OYS2OAQCFWOFVPJLEFAA,1
55986,AEFDPPPB26TX6DH3GPM45NK2T5FA,1
55987,AEFDPRGVC7WZSU2HNVZHUJKY24XQ,1
55988,AEFDPSUVKLZHWVFARLE2Q6IOL5FQ,1
55989,AEFDQKB2FGB52CRG725KRSDNY5IQ,1
55990,AEFDQOY34XGUCOPCQ4FRZKAD6MGQ,1
55991,AEFDQXTDF5MFZQ4I3ZO6CKZ6VFRA,1
55992,AEFDQZ45YTTXKWX6H3MKVKBGSSFA,1
55993,AEFDR3RT4IGNBPS5ZUP5P6SXYYQA,1
55994,AEFDRGGYCHPYIIYHNMUET2NPNO4A,1
55995,AEFDRIX7WQ3AULAOZ3QC2UOZK2WQ,1
55996,AEFDRP2EX7UWE5BMJMIQSBBXA7FQ,1
55997,AEFDRTCRUVYTMOX3E6TCTW5FRPCA,1
55998,AEFDS5PLHQIR3QGYDE233QJCMJQA,1
55999,AEFDSOL747T2ERNYSO5D4RS46J3A,1
56000,AEFDSQWAM2WP7A6RNDZJLD6XINMQ,1
56001,AEFDT2H5RLYSRIBZPPZTFQCCF6PQ,1
56002,AEFDT3RCMB7IFD6AWUMZIYHQHABA,1
56003,AEFDTFSEYLY7UJBUITLPC3GYHWTA,1
56004,AEFDTLUNLLQJNYFAIWRV3OZUUIMQ,1
56005,AEFDU2UYBZ3KO6XV6K2OLFTWQKYA,1
56006,AEFDU5FTW5Q7EG4AECUNLDCRX33A,1
56007,AEFDU7BBISKRGW3L6HSHS6TYEJ4A,1
56008,AEFDUH4IGUNCPB5K2GV2F65DI5RQ,1
56009,AEFDUHXOPO2TIZX5DEADUFZFAZRQ,1
56010,AEFDUI2CM3GS4DBFET4QHOQQZJQA,1
56011,AEFDUUXRSI3BX7PKKZTZDYTSHDJA,1
56012,AEFDV2D7ZWIZ4U42X5RBA72YNGQQ,1
56013,AEFDVD2XWBR6WJN6AK7KGS2I4LHA,1
56014,AEFDVDECTD2LDJFHDDZDKZ67TPBQ,1
56015,AEFDVPQYBFICZLTKVQAZO3C4CZNQ,1
56016,AEFDWBD2LD7QKCAEY5BE6VYZMPOQ,1
56017,AEFDWF3BVBSOOHKAJZRNECQM2MTQ,1
56018,AEFDWUNYC2JLFGEVVXIFGC4W2A4A,1
56019,AEFDX2DWLAMI5IAOTJVSXZJIU3QQ,1
56020,AEFDX7S5BBPUBSRKD4NFFUAHUPQA,1
56021,AEFDXH3XUJA2AXCOXWBPJ36ONSEA,1
56022,AEFDXIA5OVKO7EDCRX72JKHCR7UQ,1
56023,AEFDXKR7INDNZICBRCMGJQMZAUFQ,1
56024,AEFDXQJ2MTGCXPFYQ5KOPV2D7THQ,1
56025,AEFDXSC67ATLK6MPNZ3KEUNNJ5RA,1
56026,AEFDXUVY7I7GWD4PSJE2FOFPC7XQ,1
56027,AEFDXYRHEAWJ4YL3VYJ6HOFN5KAA,1
56028,AEFDYGCJSCACHT6O4QKTZQ3TTLOA,1
56029,AEFDYIGLQM4CRWRHXMKUF4SN36SQ,1
56030,AEFDYK7URFDXCNWJVNONDPBO76GQ,1
56031,AEFDYLQCTI5LHW3WZLJHHIHFECJQ,1
56032,AEFDYNA67QULELFZPBOVGAU5WF2A,1
56033,AEFDZ7E62SVCQHP5GUXELZ36ZORA,1
56034,AEFDZRZUEK3FFOVJVNT57PME4XDQ,1
56035,AEFE2MCXZ4EMZVL3BJVAYDS5EWPQ,1
56036,AEFE2RJIM65QX6OHYLYS2LJXK2QQ,1
56037,AEFE33P7D4ILVKI7GVIRANCQRQBQ,1
56038,AEFE3A47XEDBTO6WRGRBVCPEUY7Q,1
56039,AEFE3AIY23ANAZADGGRVYYXXQXRQ,1
56040,AEFE3BUIZ7FVRFDDIUPNUTNK73BQ,1
56041,AEFE3CD4UWQHJRKTEO5MJC3DWJPQ,1
